chromosome,start,end,count,gene
chr15,81488218,81490218,2,IL16
chr15,81665497,81667497,3,TMC3
chr15,82554104,82556104,1,EFL1
chr15,82554151,82556151,1,SAXO2
chr15,83315767,83317767,1,CPEB1
chr15,83377660,83379660,2,AP3B2
chr15,83473822,83475822,1,FSD2
chr15,83477379,83479379,1,WHAMM
chr15,83653954,83655954,1,RAMAC
chr15,83951209,83953209,2,BNC1
chr15,83952468,83954468,1,BNC1
chr15,84114979,84116979,1,SH3GL3
chr15,84321837,84323837,2,ADAMTSL3
chr15,85143248,85145248,1,ZSCAN2
chr15,85258691,85260691,2,SEC11A
chr15,85358910,85360910,1,ALPK3
chr15,85426891,85428891,3,SLC28A1
chr15,85782640,85784640,1,GOLGA6L3
chr15,86162180,86164180,2,AKAP13
chr15,86337189,86339189,2,KLHL25
chr15,86622038,86624038,1,AGBL1
chr15,89163526,89165526,2,AEN
chr15,89177867,89179867,2,ISG20
chr15,89437857,89439857,2,HAPLN3
chr15,89455700,89457700,1,MFGE8
chr15,89630380,89632380,1,ABHD2
chr15,89763922,89765922,1,RLBP1
chr15,89877026,89879026,5,POLG
chr15,90117817,90119817,3,TICRR
chr15,90197682,90199682,1,KIF7
chr15,90221648,90223648,1,PLIN1
chr15,90233015,90235015,1,PEX11A
chr15,90233027,90235027,1,WDR93
chr15,90293540,90295540,1,MESP1
chr15,90357072,90359072,1,ANPEP
chr15,90436617,90438617,3,AP3S2
chr15,90454919,90456919,1,ARPIN
chr15,90455222,90457222,1,ARPIN-AP3S2
chr15,90455222,90457222,1,ARPIN
chr15,90543722,90545722,2,ZNF710
chr15,90642853,90644853,3,IDH2
chr15,90727151,90729151,1,SEMA4B
chr15,90743561,90745561,1,SEMA4B
chr15,90776279,90778279,1,CIB1
chr15,90776486,90778486,1,GDPGP1
chr15,90894476,90896476,1,ZNF774
chr15,90930472,90932472,1,IQGAP1
chr15,91410821,91412821,2,FURIN
chr15,91413768,91415768,2,FURIN
chr15,91444447,91446447,2,MAN2A2
chr15,91445460,91447460,3,MAN2A2
chr15,91472409,91474409,1,UNC45A
chr15,91477115,91479115,1,UNC45A
chr15,91497105,91499105,1,RCCD1
chr15,91536881,91538881,1,PRC1
chr15,91642109,91644109,1,SV2B
chr15,92395937,92397937,1,SLCO3A1
chr15,93442550,93444550,1,CHD2
chr15,94840429,94842429,3,MCTP2
chr15,96868156,96870156,1,NR2F2
chr15,98502932,98504932,1,ARRDC4
chr15,99056611,99058611,2,FAM169B
chr15,99547885,99549885,2,PGPEP1L
chr15,99644285,99646285,2,SYNM
chr15,99788864,99790864,2,TTC23
chr15,99790566,99792566,1,LRRC28
chr15,100105132,100107132,2,MEF2A
chr15,100272649,100274649,1,LYSMD4
chr15,101083618,101085618,1,CERS3
chr15,101083925,101085925,1,CERS3
chr15,101418896,101420896,2,ALDH1A3
chr15,101816725,101818725,3,SELENOS
chr15,101834487,101836487,4,SNRPA1
chr15,102344922,102346922,1,OR4F6
chr15,102357389,102359389,1,OR4F15
chr16,121629,123629,1,RHBDF1
chr16,127168,129168,1,MPG
chr16,201853,203853,3,HBZ
chr16,214972,216972,1,HBM
chr16,225649,227649,1,HBA1
chr16,229332,231332,1,HBQ1
chr16,278481,280481,1,LUC7L
chr16,324943,326943,1,RGS11
chr16,430950,432950,1,PGAP6
chr16,523849,525849,1,RAB11FIP3
chr16,618967,620967,1,PIGQ
chr16,690803,692803,1,MCRIP2
chr16,717082,719082,2,RHOT2
chr16,729110,731110,1,STUB1
chr16,733439,735439,1,JMJD8
chr16,754825,756825,1,FBXL16
chr16,790038,792038,1,CIAO3
chr16,809764,811764,4,MSLN
chr16,837383,839383,1,RPUSD1
chr16,849733,851733,1,GNG13
chr16,854442,856442,1,PRR25
chr16,1019999,1021999,1,LMF1
chr16,1305272,1307272,4,TPSD1
chr16,1463721,1465721,1,UNKL
chr16,1493490,1495490,1,CCDC154
chr16,1537468,1539468,1,PTX4
chr16,1542351,1544351,1,TELO2
chr16,1582657,1584657,1,TMEM204
chr16,1663640,1665640,2,CRAMP1
chr16,1727277,1729277,1,JPT2
chr16,1830823,1832823,1,SPSB3
chr16,1842734,1844734,2,IGFALS
chr16,1967324,1969324,1,HS3ST6
chr16,1992327,1994327,1,MSRB1
chr16,2003679,2005679,1,RPL3L
chr16,2008516,2010516,1,NDUFB10
chr16,2013827,2015827,2,RPS2
chr16,2015823,2017823,1,RNF151
chr16,2021063,2023063,1,TBL3
chr16,2030550,2032550,1,NOXO1
chr16,2075868,2077868,1,SLC9A3R2
chr16,2197144,2199144,1,RAB26
chr16,2260069,2262069,1,BRICD5
chr16,2263822,2265822,2,PGP
chr16,2272488,2274488,1,E4F1
chr16,2285467,2287467,1,DNASE1L2
chr16,2478391,2480391,1,CCNF
chr16,2478394,2480394,1,CCNF
chr16,2569362,2571362,2,AMDHD2
chr16,2586964,2588964,2,PDPK1
chr16,2866163,2868163,1,PRSS21
chr16,2879172,2881172,1,ZG16B
chr16,2907171,2909171,2,PRSS22
chr16,2932195,2934195,1,FLYWCH2
chr16,3061456,3063456,2,CLDN9
chr16,3067188,3069188,1,CLDN6
chr16,3073019,3075019,1,THOC6
chr16,3073287,3075287,2,HCFC1R1
chr16,3161562,3163562,1,ZNF205
chr16,3284457,3286457,1,ZNF200
chr16,3305627,3307627,1,MEFV
chr16,3332486,3334486,1,ZNF263
chr16,3404888,3406888,1,OR2C1
chr16,3421283,3423283,1,MTRNR2L4
chr16,3492537,3494537,1,ZNF597
chr16,3549930,3551930,2,CLUAP1
chr16,3558893,3560893,4,CLUAP1
chr16,3626405,3628405,1,NLRC3
chr16,3703704,3705704,1,DNASE1
chr16,3929121,3931121,1,CREBBP
chr16,4165186,4167186,1,ADCY9
chr16,4291081,4293081,1,SRL
chr16,4363761,4365761,1,GLIS2
chr16,4381224,4383224,1,GLIS2
chr16,4400400,4402400,1,PAM16
chr16,4474805,4476805,5,DNAJA3
chr16,4525340,4527340,1,HMOX2
chr16,4587471,4589471,2,CDIP1
chr16,4587816,4589816,1,CDIP1
chr16,4605490,4607490,5,C16orf96
chr16,4663927,4665927,1,UBALD1
chr16,4742693,4744693,1,NUDT16L1
chr16,4783163,4785163,1,ANKS3
chr16,4783288,4785288,1,C16orf71
chr16,4783378,4785378,2,ANKS3
chr16,4816219,4818219,1,ZNF500
chr16,4896303,4898303,1,GLYR1
chr16,4896631,4898631,1,UBN1
chr16,5007317,5009317,1,SEC14L5
chr16,5082942,5084942,1,NAGPA
chr16,5115146,5117146,2,C16orf89
chr16,5146821,5148821,1,EEF2KMT
chr16,6068131,6070131,4,RBFOX1
chr16,7381750,7383750,5,RBFOX1
chr16,8621226,8623226,1,TMEM114
chr16,8714496,8716496,3,METTL22
chr16,8805825,8807825,3,ABAT
chr16,9029586,9031586,2,USP7
chr16,10478855,10480855,2,ATF7IP2
chr16,10673573,10675573,1,EMP2
chr16,10911651,10913651,1,TVP23A
chr16,10970054,10972054,3,CIITA
chr16,11037344,11039344,2,CLEC16A
chr16,11366452,11368452,2,PRM3
chr16,11374192,11376192,1,PRM1
chr16,11835734,11837734,4,TXNDC11
chr16,12057295,12059295,1,NPIPB2
chr16,12057963,12059963,4,TNFRSF17
chr16,14013013,14015013,1,ERCC4
chr16,14723128,14725128,1,PARN
chr16,14725667,14727667,1,BFAR
chr16,15148936,15150936,2,NTAN1
chr16,15187192,15189192,1,RRN3
chr16,15527324,15529324,3,BMERB1
chr16,15595122,15597122,1,BMERB1
chr16,15949887,15951887,1,MYH11
chr16,15981506,15983506,2,FOPNL
chr16,16042433,16044433,1,ABCC1
chr16,16316328,16318328,1,ABCC6
chr16,18800656,18802656,2,RPS15A
chr16,18936726,18938726,2,SMG1
chr16,18994255,18996255,3,TMC7
chr16,18994608,18996608,3,TMC7
chr16,19078238,19080238,1,COQ7
chr16,19178534,19180534,2,SYT17
chr16,19182678,19184678,1,SYT17
chr16,19296104,19298104,5,CLEC19A
chr16,19421056,19423056,1,TMC5
chr16,19466771,19468771,3,TMC5
chr16,19532450,19534450,1,GDE1
chr16,19532467,19534467,1,GDE1
chr16,19534178,19536178,1,CCP110
chr16,19565736,19567736,1,VPS35L
chr16,19726777,19728777,2,IQCK
chr16,19728492,19730492,1,KNOP1
chr16,20084100,20086100,2,GPR139
chr16,20337942,20339942,1,GP2
chr16,20363200,20365200,2,UMOD
chr16,20419855,20421855,2,ACSM5
chr16,20461782,20463782,1,ACSM2A
chr16,20586695,20588695,1,ACSM2B
chr16,20708110,20710110,2,ACSM1
chr16,20752286,20754286,1,THUMPD1
chr16,20774311,20776311,1,ACSM3
chr16,20816766,20818766,1,REXO5
chr16,20816795,20818795,1,ERI2
chr16,20910189,20912189,1,LYRM1
chr16,21161128,21163128,2,DNAH3
chr16,21168697,21170697,3,TMEM159
chr16,21169762,21171762,1,DNAH3
chr16,21224831,21226831,1,ZP2
chr16,21244015,21246015,1,ANKS4B
chr16,21609796,21611796,1,METTL9
chr16,21694749,21696749,1,OTOA
chr16,21963384,21965384,3,UQCRC2
chr16,22011431,22013431,2,PDZD9
chr16,22102858,22104858,2,VWA3A
chr16,22216591,22218591,2,EEF2K
chr16,22307695,22309695,3,POLR3E
chr16,22824859,22826859,1,HS3ST2
chr16,23159591,23161591,1,USP31
chr16,23193039,23195039,1,SCNN1G
chr16,23312590,23314590,1,SCNN1B
chr16,23463512,23465512,2,COG7
chr16,23520815,23522815,1,GGA2
chr16,23567696,23569696,1,EARS2
chr16,23567861,23569861,1,UBFD1
chr16,23606639,23608639,1,NDUFAB1
chr16,23764947,23766947,3,CHP2
chr16,23846299,23848299,2,PRKCB
chr16,24265873,24267873,2,CACNG3
chr16,25122046,25124046,2,LCMT1
chr16,25227284,25229284,1,AQP8
chr16,25702346,25704346,1,HS3ST4
chr16,27077218,27079218,2,C16orf82
chr16,27213806,27215806,2,KDM8
chr16,27214295,27216295,1,KDM8
chr16,27324229,27326229,2,IL4R
chr16,27412482,27414482,1,IL21R
chr16,27437578,27439578,1,IL21R
chr16,27560467,27562467,1,KIAA0556
chr16,27898478,27900478,1,GSG1L
chr16,28222239,28224239,1,XPO6
chr16,28549495,28551495,1,NUPR1
chr16,28607391,28609391,2,SULT1A2
chr16,28620365,28622365,1,SULT1A1
chr16,28648681,28650681,1,NPIPB8
chr16,28856729,28858729,1,TUFM
chr16,28888808,28890808,1,ATP2A1
chr16,28935532,28937532,3,RABEP2
chr16,28961317,28963317,1,NFATC2IP
chr16,28985095,28987095,1,SPNS1
chr16,28995386,28997386,1,LAT
chr16,29673270,29675270,1,SPN
chr16,29689328,29691328,2,QPRT
chr16,29756340,29758340,1,C16orf54
chr16,29788560,29790560,1,ZG16
chr16,29801033,29803033,1,KIF22
chr16,29822408,29824408,2,PRRT2
chr16,29830714,29832714,1,MVP
chr16,29840835,29842835,1,MVP
chr16,29873609,29875609,3,CDIPT
chr16,29909585,29911585,1,SEZ6L2
chr16,29936553,29938553,1,KCTD13
chr16,29972350,29974350,1,TMEM219
chr16,30033654,30035654,2,C16orf92
chr16,30365255,30367255,1,CD2BP2
chr16,30365682,30367682,2,CD2BP2
chr16,30382638,30384638,1,MYLPF
chr16,30417734,30419734,2,ZNF771
chr16,30545291,30547291,3,ZNF747
chr16,30568642,30570642,3,ZNF764
chr16,30596092,30598092,1,ZNF785
chr16,30750511,30752511,2,TMEM265
chr16,30758619,30760619,1,PHKG2
chr16,30904623,30906623,1,BCL7C
chr16,30934895,30936895,1,FBXL19
chr16,31020959,31022959,1,STX1B
chr16,31084742,31086742,1,ZNF646
chr16,31105320,31107320,1,VKORC1
chr16,31118614,31120614,2,BCKDK
chr16,31160415,31162415,2,PRSS36
chr16,31224341,31226341,2,TRIM72
chr16,31227414,31229414,1,PYDC1
chr16,31270287,31272287,2,ITGAM
chr16,31365454,31367454,1,ITGAX
chr16,31403632,31405632,3,ITGAD
chr16,31438749,31440749,3,COX6A2
chr16,31493438,31495438,1,SLC5A2
chr16,31518740,31520740,1,C16orf58
chr16,31538172,31540172,3,AHSP
chr16,31723549,31725549,1,ZNF720
chr16,31819174,31821174,2,VN1R3
chr16,31884078,31886078,1,ZNF267
chr16,46654311,46656311,1,SHCBP1
chr16,46654314,46656314,1,SHCBP1
chr16,46722144,46724144,2,VPS35
chr16,46722557,46724557,1,ORC6
chr16,46796158,46798158,2,MYLK3
chr16,46864319,46866319,1,C16orf87
chr16,46918025,46920025,2,GPT2
chr16,47006625,47008625,1,DNAJA2
chr16,48179681,48181681,2,ABCC12
chr16,48268088,48270088,3,ABCC11
chr16,48277077,48279077,3,LONP2
chr16,48398784,48400784,2,SIAH1
chr16,49406718,49408718,1,C16orf78
chr16,49855649,49857649,4,ZNF423
chr16,50185828,50187828,1,TENT4B
chr16,50320822,50322822,1,ADCY7
chr16,50714264,50716264,2,SNX20
chr16,50730049,50732049,1,NOD2
chr16,50732260,50734260,2,NOD2
chr16,51183508,51185508,1,SALL1
chr16,52106847,52108847,1,C16orf97
chr16,53087904,53089904,2,CHD9
chr16,53467331,53469331,1,RBL2
chr16,53467350,53469350,1,RBL2
chr16,53536216,53538216,1,AKTIP
chr16,53736850,53738850,1,RPGRIP1L
chr16,53736874,53738874,1,FTO
chr16,55357470,55359470,1,IRX6
chr16,55514468,55516468,3,MMP2
chr16,55541912,55543912,1,LPCAT2
chr16,55599583,55601583,1,CAPNS2
chr16,55689351,55691351,1,SLC6A2
chr16,55908282,55910282,1,CES5A
chr16,56458450,56460450,1,AMFR
chr16,56484261,56486261,1,NUDT21
chr16,56553008,56555008,1,BBS2
chr16,56597960,56599960,5,MT4
chr16,56622248,56624248,2,MT3
chr16,56641444,56643444,3,MT2A
chr16,56658584,56660584,3,MT1E
chr16,56665533,56667533,1,MT1M
chr16,56671577,56673577,4,MT1A
chr16,56684810,56686810,3,MT1B
chr16,56690854,56692854,2,MT1F
chr16,56702725,56704725,2,MT1H
chr16,56715381,56717381,2,MT1X
chr16,56814703,56816703,1,NUP93
chr16,56898118,56900118,2,SLC12A3
chr16,57022396,57024396,2,NLRC5
chr16,57219028,57221028,2,PSME3IP1
chr16,57219195,57221195,1,RSPRY1
chr16,57278037,57280037,1,ARL2BP
chr16,57405369,57407369,1,CX3CL1
chr16,57437678,57439678,3,CCL17
chr16,57480336,57482336,1,COQ9
chr16,57480440,57482440,1,CIAPIN1
chr16,57495550,57497550,1,POLR2C
chr16,57569477,57571477,2,CCDC102A
chr16,57575548,57577548,1,ADGRG5
chr16,57652909,57654909,2,ADGRG1
chr16,57701156,57703156,1,ADGRG3
chr16,57727712,57729712,1,DRC7
chr16,58032762,58034762,3,ZNF319
chr16,58162296,58164296,4,CFAP20
chr16,58282839,58284839,1,CCDC113
chr16,58327951,58329951,3,PRSS54
chr16,58496993,58498993,1,NDRG4
chr16,62069739,62071739,3,CDH8
chr16,66583194,66585194,1,TK2
chr16,66585465,66587465,5,CKLF
chr16,66585465,66587465,5,CKLF-CMTM1
chr16,66599349,66601349,1,CMTM1
chr16,66637227,66639227,1,CMTM3
chr16,66834523,66836523,3,TERB1
chr16,66863879,66865879,1,NAE1
chr16,66913263,66915263,2,PDP2
chr16,67021491,67023491,1,CES4A
chr16,67142795,67144795,2,C16orf70
chr16,67142894,67144894,2,C16orf70
chr16,67183902,67185902,3,B3GNT9
chr16,67206755,67208755,1,NOL3
chr16,67225067,67227067,1,E2F4
chr16,67259721,67261721,1,LRRC29
chr16,67259901,67261901,1,LRRC29
chr16,67260015,67262015,1,TMEM208
chr16,67280425,67282425,2,FHOD1
chr16,67281774,67283774,1,SLC9A5
chr16,67311059,67313059,1,PLEKHG4
chr16,67359674,67361674,4,KCTD19
chr16,67359746,67361746,4,LRRC36
chr16,67449339,67451339,1,ZDHHC1
chr16,67449397,67451397,1,ZDHHC1
chr16,67464035,67466035,1,HSD11B2
chr16,67514089,67516089,1,ATP6V0D1
chr16,67516716,67518716,2,AGRP
chr16,67839555,67841555,1,RANBP10
chr16,67839667,67841667,1,TSNAXIP1
chr16,67839780,67841780,1,TSNAXIP1
chr16,67875212,67877212,1,THAP11
chr16,67964778,67966778,1,CTRL
chr16,67969780,67971780,1,PSMB10
chr16,68032421,68034421,2,DPEP2
chr16,68118268,68120268,2,NFATC3
chr16,68481409,68483409,1,SMPD3
chr16,68770192,68772192,1,CDH1
chr16,68876508,68878508,1,TANGO6
chr16,69138466,69140466,1,HAS3
chr16,69139128,69141128,1,HAS3
chr16,69457497,69459497,1,CYB5B
chr16,69598868,69600868,1,NFAT5
chr16,70322412,70324412,1,AARS1
chr16,70487497,70489497,1,FCSK
chr16,70612797,70614797,3,IL34
chr16,70834079,70836079,1,VAC14
chr16,71263625,71265625,3,HYDIN
chr16,71322315,71324315,1,CMTR2
chr16,71322509,71324509,1,CMTR2
chr16,71522254,71524254,1,ZNF19
chr16,71559022,71561022,1,CHST4
chr16,71559153,71561153,2,CHST4
chr16,71609998,71611998,2,TAT
chr16,71748743,71750743,2,PHLPP2
chr16,71841976,71843976,2,AP1G1
chr16,71878893,71880893,1,ATXN1L
chr16,71928395,71930395,2,IST1
chr16,72041642,72043642,1,DHODH
chr16,72087490,72089490,4,HP
chr16,72096124,72098124,2,HPR
chr16,72126539,72128539,1,TXNL4B
chr16,72126614,72128614,1,DHX38
chr16,72126768,72128768,1,TXNL4B
chr16,72205064,72207064,1,PMFBP1
chr16,72205349,72207349,1,PMFBP1
chr16,73091534,73093534,1,ZFHX3
chr16,74329672,74331672,1,PSMD7
chr16,74410849,74412849,1,NPIPB15
chr16,74640042,74642042,2,GLG1
chr16,74734046,74736046,1,MLKL
chr16,75018017,75020017,1,WDR59
chr16,75018044,75020044,1,WDR59
chr16,75149670,75151670,1,LDHD
chr16,75181338,75183338,1,ZFP1
chr16,75251883,75253883,1,CTRB1
chr16,75497635,75499635,1,TMEM170A
chr16,75527926,75529926,1,CHST6
chr16,75568068,75570068,1,CHST5
chr16,75589184,75591184,1,TMEM231
chr16,75599248,75601248,1,GABARAPL2
chr16,75656221,75658221,2,ADAT1
chr16,75680585,75682585,1,KARS1
chr16,75734357,75736357,1,DUXB
chr16,76310114,76312114,2,CNTNAP4
chr16,77223815,77225815,1,MON1B
chr16,77232293,77234293,1,SYCE1L
chr16,77468011,77470011,2,ADAMTS18
chr16,77755388,77757388,1,NUDT7
chr16,77821460,77823460,3,VAT1L
chr16,78132309,78134309,1,WWOX
chr16,80573630,80575630,3,DYNLRB2
chr16,80573848,80575848,3,DYNLRB2
chr16,81039102,81041102,1,CENPN
chr16,81039524,81041524,1,CMC2
chr16,81068457,81070457,1,ATMIN
chr16,81069786,81071786,2,ATMIN
chr16,81252975,81254975,1,PKD1L2
chr16,81271295,81273295,2,BCO1
chr16,81527953,81529953,2,CMIP
chr16,82044093,82046093,1,SDR42E1
chr16,82067857,82069857,4,HSD17B2
chr16,82659398,82661398,2,CDH13
chr16,83840507,83842507,2,HSBP1
chr16,83931729,83933729,4,MLYCD
chr16,83985826,83987826,2,OSGIN1
chr16,84074762,84076762,4,SLC38A8
chr16,84177800,84179800,2,HSDL1
chr16,84177864,84179864,2,DNAAF1
chr16,84191644,84193644,2,DNAAF1
chr16,84223722,84225722,1,ADAD2
chr16,84272356,84274356,3,KCNG4
chr16,84327311,84329311,1,WFDC1
chr16,84401128,84403128,1,ATP2C2
chr16,84732554,84734554,1,USP10
chr16,84852586,84854586,1,CRISPLD2
chr16,85044141,85046141,1,ZDHHC7
chr16,85060356,85062356,1,KIAA0513
chr16,85644028,85646028,1,GSE1
chr16,85721588,85723588,1,GINS2
chr16,85783689,85785689,1,C16orf74
chr16,85931773,85933773,2,IRF8
chr16,86611114,86613114,2,FOXL1
chr16,87424713,87426713,2,FBXO31
chr16,87424800,87426800,2,MAP1LC3B
chr16,87524460,87526460,2,ZCCHC14
chr16,87798598,87800598,2,KLHDC4
chr16,87969112,87971112,1,CA5A
chr16,88704000,88706000,1,IL17C
chr16,88877342,88879342,3,APRT
chr16,89159216,89161216,1,ACSF3
chr16,89283110,89285110,2,ZNF778
chr16,89573795,89575795,1,SPG7
chr16,89678715,89680715,4,DPEP1
chr16,89723151,89725151,1,SPATA33
chr16,89723193,89725193,1,CHMP1A
chr16,89723211,89725211,1,SPATA33
chr16,89752075,89754075,2,CDK10
chr16,89983286,89985286,1,MC1R
chr16,90038240,90040240,1,CENPBD1
chr16,90088007,90090007,1,GAS8
chr16,90141338,90143338,1,PRDM7
chr17,294731,296731,1,RFLNB
chr17,617096,619096,2,VPS53
chr17,766351,768351,2,NXN
chr17,899132,901132,2,TIMM22
chr17,1181956,1183956,1,TRARG1
chr17,1358561,1360561,1,CRK
chr17,1548083,1550083,1,SCARF1
chr17,1587176,1589176,2,PRPF8
chr17,1612662,1614662,2,TLCD2
chr17,1618816,1620816,2,WDR81
chr17,1664218,1666218,1,SERPINF1
chr17,1665097,1667097,1,SERPINF1
chr17,1732175,1734175,1,SMYD4
chr17,1732264,1734264,1,RPA1
chr17,1957392,1959392,1,HIC1
chr17,2168493,2170493,2,SMG6
chr17,2414200,2416200,2,METTL16
chr17,2495922,2497922,1,PAFAH1B1
chr17,2995290,2997290,1,OR1D2
chr17,3029845,3031845,1,OR1G1
chr17,3117914,3119914,1,OR1A1
chr17,3181268,3183268,2,OR3A2
chr17,3194876,3196876,2,OR3A1
chr17,3300704,3302704,1,OR1E1
chr17,3322861,3324861,1,OR3A3
chr17,3336135,3338135,2,OR1E2
chr17,3374142,3376142,1,SPATA22
chr17,3378295,3380295,1,ASPA
chr17,3460289,3462289,2,TRPV3
chr17,3499336,3501336,1,TRPV1
chr17,3538616,3540616,1,SHPK
chr17,3538761,3540761,1,CTNS
chr17,3570973,3572973,1,TAX1BP3
chr17,3571016,3573016,1,EMC6
chr17,3626196,3628196,2,HASPIN
chr17,3703537,3705537,1,ITGAE
chr17,3818960,3820960,1,P2RX1
chr17,4268969,4270969,1,UBE2G1
chr17,4462891,4464891,2,GGT6
chr17,4486275,4488275,1,SMTNL2
chr17,4543968,4545968,2,ALOX15
chr17,4606632,4608632,1,PELP1
chr17,4612788,4614788,1,ARRB2
chr17,4633702,4635702,1,MED11
chr17,4688729,4690729,1,VMO1
chr17,4735634,4737634,1,MINK1
chr17,4801947,4803947,1,C17orf107
chr17,4805369,4807369,2,CHRNE
chr17,4834569,4836569,1,GP1BA
chr17,4853383,4855383,1,ENO3
chr17,4889960,4891960,1,CAMTA2
chr17,4980753,4982753,2,ZFP3
chr17,5018732,5020732,1,USP6
chr17,5030686,5032686,1,USP6
chr17,5137155,5139155,1,SCIMP
chr17,5184557,5186557,1,RABEP1
chr17,5321960,5323960,1,RPAIN
chr17,5322059,5324059,1,NUP88
chr17,5486832,5488832,1,NLRP1
chr17,6337519,6339519,1,AIPL1
chr17,6346734,6348734,1,PIMREG
chr17,6458877,6460877,1,PITPNM3
chr17,6553954,6555954,1,MED31
chr17,6554058,6556058,1,C17orf100
chr17,6615740,6617740,3,SLC13A5
chr17,6658151,6660151,1,XAF1
chr17,6734060,6736060,1,TEKT1
chr17,6898383,6900383,2,ALOX12
chr17,6925368,6927368,1,BCL6B
chr17,6938393,6940393,2,SLC16A13
chr17,6946242,6948242,1,SLC16A11
chr17,6982626,6984626,1,CLEC10A
chr17,7017130,7019130,2,ASGR2
chr17,7081883,7083883,2,ASGR1
chr17,7136863,7138863,2,DVL2
chr17,7141825,7143825,1,PHF23
chr17,7153995,7155995,1,CTDNEP1
chr17,7165512,7167512,1,CLDN7
chr17,7196876,7198876,2,YBX2
chr17,7209317,7211317,1,EIF5A
chr17,7209855,7211855,1,EIF5A
chr17,7238847,7240847,1,ACAP1
chr17,7283292,7285292,1,TNK1
chr17,7297162,7299162,1,PLSCR3
chr17,7310501,7312501,2,NLGN2
chr17,7386568,7388568,1,ZBTB4
chr17,7386697,7388697,1,POLR2A
chr17,7451374,7453374,1,TNFSF12
chr17,7451374,7453374,1,TNFSF12-TNFSF13
chr17,7481804,7483804,2,CD68
chr17,7481805,7483805,2,CD68
chr17,7530194,7532194,2,SAT2
chr17,7553207,7555207,1,ATP1B2
chr17,7588388,7590388,1,WRAP53
chr17,7904987,7906987,1,GUCY2D
chr17,7941357,7943357,2,ALOX15B
chr17,8021234,8023234,2,ALOXE3
chr17,8026410,8028410,2,HES7
chr17,8054753,8056753,2,PER1
chr17,8078729,8080729,1,TMEM107
chr17,8092564,8094564,1,BORCS6
chr17,8150413,8152413,1,CTC1
chr17,8197661,8199661,1,SLC25A35
chr17,8338169,8340169,1,NDEL1
chr17,8660877,8662877,1,SPDYE4
chr17,8769994,8771994,2,PIK3R6
chr17,8814834,8816834,3,PIK3R5
chr17,9478275,9480275,1,STX8
chr17,9478943,9480943,1,CFAP52
chr17,9547853,9549853,2,USP43
chr17,9693614,9695614,3,DHRS7C
chr17,9724388,9726388,2,GSG1L2
chr17,9928623,9930623,2,GAS7
chr17,10275322,10277322,2,MYH13
chr17,10324267,10326267,2,MYH8
chr17,10371876,10373876,2,MYH4
chr17,10451940,10453940,2,MYH2
chr17,10452017,10454017,3,MYH2
chr17,10740418,10742418,1,PIRT
chr17,11500747,11502747,1,DNAH9
chr17,11899827,11901827,1,ZNF18
chr17,11923134,11925134,1,MAP2K4
chr17,12568206,12570206,4,MYOCD
chr17,12920381,12922381,3,ELAC2
chr17,13504259,13506259,1,HS3ST3A1
chr17,13971718,13973718,2,COX10
chr17,14139179,14141179,2,CDRT15
chr17,14203366,14205366,1,HS3ST3B1
chr17,15167674,15169674,2,PMP22
chr17,15465945,15467945,3,TVP23C-CDRT4
chr17,15465945,15467945,3,TVP23C
chr17,15585265,15587265,4,TRIM16
chr17,15586625,15588625,2,TRIM16
chr17,15634590,15636590,1,TBC1D26
chr17,15847230,15849230,1,ADORA2B
chr17,15901693,15903693,1,TTC19
chr17,15902006,15904006,1,ZSWIM7
chr17,16096953,16098953,1,NCOR1
chr17,16117874,16119874,1,NCOR1
chr17,16119508,16121508,2,PIGL
chr17,16283106,16285106,1,UBB
chr17,16283110,16285110,1,UBB
chr17,16317855,16319855,3,TRPV2
chr17,16394505,16396505,1,LRRC75A
chr17,16471526,16473526,1,ZNF287
chr17,16556167,16558167,1,ZNF624
chr17,16592638,16594638,5,CCDC144A
chr17,16874402,16876402,1,TNFRSF13B
chr17,17139505,17141505,3,FLCN
chr17,17205679,17207679,1,NT5M
chr17,17484745,17486745,1,PEMT
chr17,17739325,17741325,1,SREBF1
chr17,17941480,17943480,2,ATPAF2
chr17,17941610,17943610,2,GID4
chr17,18127935,18129935,2,LLGL1
chr17,18160870,18162870,4,FLII
chr17,18161230,18163230,2,FLII
chr17,18265877,18267877,3,SHMT1
chr17,18280078,18282078,1,EVPLL
chr17,18546740,18548740,1,TBC1D28
chr17,18584572,18586572,2,ZNF286B
chr17,18646325,18648325,1,FBXW10
chr17,18683307,18685307,2,TVP23B
chr17,18683626,18685626,2,TVP23B
chr17,18854477,18856477,2,SLC5A10
chr17,18907060,18909060,3,FAM83G
chr17,19436166,19438166,1,SLC47A1
chr17,19650746,19652746,1,ALDH3A1
chr17,19770239,19772239,1,ULK2
chr17,19989334,19991334,2,SPECC1
chr17,20369848,20371848,2,LGALS9B
chr17,20482036,20484036,3,CDRT15L2
chr17,21029240,21031240,1,DHRS7B
chr17,21186967,21188967,1,MAP2K3
chr17,21278698,21280698,2,KCNJ12
chr17,21307447,21309447,2,KCNJ18
chr17,22021436,22023436,1,MTRNR2L1
chr17,25620046,25622046,1,WSB1
chr17,25957173,25959173,2,LGALS9
chr17,26126555,26128555,1,NOS2
chr17,26219409,26221409,2,LYRM9
