chromosome,start,end,promoter,count,length,s_entropy
chr15,69112261,69114261,chr15:69112261-69114261,2,2001,11.876426161164801
chr15,69221838,69223838,chr15:69221838-69223838,1,2001,11.95454699769268
chr15,69306033,69308033,chr15:69306033-69308033,1,2001,12.260236949600138
chr15,69590293,69592293,chr15:69590293-69592293,1,2001,12.037970809335476
chr15,69744158,69746158,chr15:69744158-69746158,1,2001,11.927089740985897
chr15,70389256,70391256,chr15:70389256-70391256,1,2001,11.861634891693145
chr15,71432787,71434787,chr15:71432787-71434787,1,2001,12.169266888122936
chr15,72101887,72103887,chr15:72101887-72103887,1,2001,12.127240534525885
chr15,72489136,72491136,chr15:72489136-72491136,2,2001,11.965846571898142
chr15,72563916,72565916,chr15:72563916-72565916,1,2001,11.97216928019074
chr15,73734498,73736498,chr15:73734498-73736498,1,2001,12.096655825475139
chr15,73924753,73926753,chr15:73924753-73926753,1,2001,11.967664082028906
chr15,74042816,74044816,chr15:74042816-74044816,1,2001,12.084953024915048
chr15,74421742,74423742,chr15:74421742-74423742,1,2001,11.920532352693815
chr15,74465086,74467086,chr15:74465086-74467086,1,2001,12.132138318120607
chr15,74609881,74611881,chr15:74609881-74611881,2,2001,12.24308595840925
chr15,74752529,74754529,chr15:74752529-74754529,1,2001,12.081285953646066
chr15,74832517,74834517,chr15:74832517-74834517,1,2001,11.98902309154328
chr15,75040183,75042183,chr15:75040183-75042183,1,2001,12.234154751168235
chr15,75073424,75075424,chr15:75073424-75075424,2,2001,11.912116117968417
chr15,75104193,75106193,chr15:75104193-75106193,2,2001,12.205438473458704
chr15,75164720,75166720,chr15:75164720-75166720,1,2001,11.997785433492172
chr15,75198235,75200235,chr15:75198235-75200235,1,2001,12.017330201915794
chr15,75229495,75231495,chr15:75229495-75231495,1,2001,11.865093501869225
chr15,75248775,75250775,chr15:75248775-75250775,1,2001,11.908429805482998
chr15,75286875,75288875,chr15:75286875-75288875,1,2001,11.938519284672946
chr15,75638330,75640330,chr15:75638330-75640330,2,2001,11.985272906851101
chr15,75638959,75640959,chr15:75638959-75640959,1,2001,11.934809240350862
chr15,75742926,75744926,chr15:75742926-75744926,1,2001,11.937712301740214
chr15,75747124,75749124,chr15:75747124-75749124,1,2001,11.927201747122433
chr15,75917446,75919446,chr15:75917446-75919446,2,2001,12.020546626602203
chr15,76195199,76197199,chr15:76195199-76197199,1,2001,11.945324044286716
chr15,76602810,76604810,chr15:76602810-76604810,2,2001,12.014703414173294
chr15,76628064,76630064,chr15:76628064-76630064,1,2001,12.015156329834454
chr15,77153285,77155285,chr15:77153285-77155285,1,2001,12.242653846525872
chr15,77286425,77288425,chr15:77286425-77288425,1,2001,12.165178291135346
chr15,77362570,77364570,chr15:77362570-77364570,1,2001,11.963194775588864
chr15,77711992,77713992,chr15:77711992-77713992,1,2001,11.883960765807355
chr15,77923869,77925869,chr15:77923869-77925869,2,2001,11.872359430016454
chr15,78368994,78370994,chr15:78368994-78370994,1,2001,11.931710903273807
chr15,78383926,78385926,chr15:78383926-78385926,1,2001,12.209186585559388
chr15,78422877,78424877,chr15:78422877-78424877,1,2001,11.920386583270329
chr15,78440718,78442718,chr15:78440718-78442718,1,2001,11.971129351154016
chr15,78591068,78593068,chr15:78591068-78593068,1,2001,11.970848532460389
chr15,78729517,78731517,chr15:78729517-78731517,1,2001,11.9728131922519
chr15,79236440,79238440,chr15:79236440-79238440,3,2001,11.511328865855376
chr15,79723857,79725857,chr15:79723857-79725857,1,2001,11.859401476744285
chr15,80188391,80190391,chr15:80188391-80190391,3,2001,11.956388396536164
chr15,80188627,80190627,chr15:80188627-80190627,2,2001,11.959542247906711
chr15,80262643,80264643,chr15:80262643-80264643,1,2001,12.173203950189517
chr15,80543603,80545603,chr15:80543603-80545603,1,2001,11.964577165436957
chr15,81070683,81072683,chr15:81070683-81072683,1,2001,11.96279839348589
chr15,81281219,81283219,chr15:81281219-81283219,3,2001,12.021608749655698
chr15,81425587,81427587,chr15:81425587-81427587,1,2001,12.066914673017926
chr15,81488218,81490218,chr15:81488218-81490218,1,2001,12.157205993527851
chr15,82554104,82556104,chr15:82554104-82556104,1,2001,12.008779543058907
chr15,82554151,82556151,chr15:82554151-82556151,1,2001,12.003795904547543
chr15,83239573,83241573,chr15:83239573-83241573,1,2001,12.181968444260875
chr15,83315767,83317767,chr15:83315767-83317767,1,2001,11.859075249770509
chr15,83377660,83379660,chr15:83377660-83379660,2,2001,11.947293894868944
chr15,83473822,83475822,chr15:83473822-83475822,1,2001,12.216356218935596
chr15,83477379,83479379,chr15:83477379-83479379,2,2001,11.900364999226321
chr15,83653954,83655954,chr15:83653954-83655954,1,2001,12.026039484455191
chr15,83679393,83681393,chr15:83679393-83681393,2,2001,12.03556941278381
chr15,83735106,83737106,chr15:83735106-83737106,1,2001,11.87623808681216
chr15,83775237,83777237,chr15:83775237-83777237,2,2001,11.878104314918653
chr15,83875770,83877770,chr15:83875770-83877770,2,2001,11.830537558429397
chr15,83951209,83953209,chr15:83951209-83953209,2,2001,11.916950759106447
chr15,83952468,83954468,chr15:83952468-83954468,3,2001,11.827219244267592
chr15,84114979,84116979,chr15:84114979-84116979,2,2001,11.938375941383095
chr15,84321837,84323837,chr15:84321837-84323837,5,2001,11.863659317010432
chr15,85143248,85145248,chr15:85143248-85145248,2,2001,11.955558342712864
chr15,85258691,85260691,chr15:85258691-85260691,2,2001,11.933162399863088
chr15,85358910,85360910,chr15:85358910-85360910,1,2001,11.999390258448878
chr15,85426891,85428891,chr15:85426891-85428891,5,2001,12.200764860585
chr15,85522743,85524743,chr15:85522743-85524743,1,2001,11.93142358207962
chr15,85922846,85924846,chr15:85922846-85924846,1,2001,11.872762907156732
chr15,86337189,86339189,chr15:86337189-86339189,5,2001,11.93646319697412
chr15,86622038,86624038,chr15:86622038-86624038,1,2001,12.166881644918139
chr15,88798962,88800962,chr15:88798962-88800962,1,2001,11.84517348391484
chr15,89088934,89090934,chr15:89088934-89090934,1,2001,12.135585321023713
chr15,89177867,89179867,chr15:89177867-89179867,1,2001,12.188716949488507
chr15,89345673,89347673,chr15:89345673-89347673,1,2001,11.977244317903773
chr15,89437857,89439857,chr15:89437857-89439857,1,2001,12.041058947940355
chr15,89630380,89632380,chr15:89630380-89632380,1,2001,11.999065828753343
chr15,89877026,89879026,chr15:89877026-89879026,1,2001,11.86880366733448
chr15,90038814,90040814,chr15:90038814-90040814,1,2001,12.07122630252578
chr15,90038844,90040844,chr15:90038844-90040844,1,2001,12.070140967715641
chr15,90117817,90119817,chr15:90117817-90119817,1,2001,11.914262941950659
chr15,90221648,90223648,chr15:90221648-90223648,4,2001,12.272291167141468
chr15,90233015,90235015,chr15:90233015-90235015,1,2001,11.902288124822299
chr15,90233027,90235027,chr15:90233027-90235027,1,2001,11.902646739559168
chr15,90293540,90295540,chr15:90293540-90295540,1,2001,11.917305473025126
chr15,90318588,90320588,chr15:90318588-90320588,3,2001,11.901745980627748
chr15,90357072,90359072,chr15:90357072-90359072,1,2001,11.936781045493586
chr15,90543722,90545722,chr15:90543722-90545722,2,2001,11.80690395308719
chr15,90642853,90644853,chr15:90642853-90644853,1,2001,12.186014217095384
chr15,90727151,90729151,chr15:90727151-90729151,3,2001,12.012962528504486
chr15,90743561,90745561,chr15:90743561-90745561,1,2001,11.96375163351434
chr15,90776486,90778486,chr15:90776486-90778486,1,2001,11.977338039050991
chr15,90894476,90896476,chr15:90894476-90896476,3,2001,11.99858944736453
chr15,91259557,91261557,chr15:91259557-91261557,1,2001,12.004588897643252
chr15,91426687,91428687,chr15:91426687-91428687,3,2001,12.063473263595288
chr15,91427275,91429275,chr15:91427275-91429275,2,2001,12.033932226414807
chr15,91444447,91446447,chr15:91444447-91446447,1,2001,11.954997029173475
chr15,91445460,91447460,chr15:91445460-91447460,1,2001,11.904356980294608
chr15,91472409,91474409,chr15:91472409-91474409,1,2001,12.043659224037778
chr15,91474799,91476799,chr15:91474799-91476799,1,2001,12.09203510654538
chr15,91477115,91479115,chr15:91477115-91479115,1,2001,12.03896284367131
chr15,92936116,92938116,chr15:92936116-92938116,3,2001,11.876886247810399
chr15,92936139,92938139,chr15:92936139-92938139,3,2001,11.873884814681904
chr15,93198031,93200031,chr15:93198031-93200031,1,2001,11.95428358431053
chr15,93616216,93618216,chr15:93616216-93618216,1,2001,11.982199417078512
chr15,94840429,94842429,chr15:94840429-94842429,2,2001,11.964186609441706
chr15,96868156,96870156,chr15:96868156-96870156,1,2001,12.134573226132305
chr15,101083618,101085618,chr15:101083618-101085618,2,2001,11.892884058650765
chr15,101083925,101085925,chr15:101083925-101085925,2,2001,11.892075253698502
chr15,101418896,101420896,chr15:101418896-101420896,1,2001,11.82320787084888
chr15,101834487,101836487,chr15:101834487-101836487,3,2001,11.933325232030583
chr15,102191594,102193594,chr15:102191594-102193594,1,2001,11.875428045549215
chr15,102263645,102265645,chr15:102263645-102265645,1,2001,11.873420994976168
chr16,121629,123629,chr16:121629-123629,3,2001,11.982103712373105
chr16,127168,129168,chr16:127168-129168,1,2001,11.907731033253194
chr16,229332,231332,chr16:229332-231332,2,2001,11.928632576025377
chr16,278481,280481,chr16:278481-280481,1,2001,11.882861788073694
chr16,283544,285544,chr16:283544-285544,2,2001,11.864159942834535
chr16,324943,326943,chr16:324943-326943,2,2001,11.895417111298864
chr16,329605,331605,chr16:329605-331605,1,2001,11.881637482539578
chr16,332136,334136,chr16:332136-334136,1,2001,12.083491356233404
chr16,446191,448191,chr16:446191-448191,1,2001,11.876360977072004
chr16,615994,617994,chr16:615994-617994,1,2001,12.092392745581085
chr16,638356,640356,chr16:638356-640356,1,2001,11.771230720193385
chr16,639172,641172,chr16:639172-641172,1,2001,11.651719911916302
chr16,685366,687366,chr16:685366-687366,3,2001,11.710614849229605
chr16,690803,692803,chr16:690803-692803,1,2001,11.493233611333965
chr16,729110,731110,chr16:729110-731110,3,2001,11.720674833803768
chr16,739424,741424,chr16:739424-741424,2,2001,11.981778673473539
chr16,754825,756825,chr16:754825-756825,2,2001,11.86031357164023
chr16,764172,766172,chr16:764172-766172,1,2001,11.866934405169197
chr16,790038,792038,chr16:790038-792038,1,2001,11.861961519097704
chr16,809764,811764,chr16:809764-811764,1,2001,12.023222658537847
chr16,854442,856442,chr16:854442-856442,1,2001,12.096992372738685
chr16,1274254,1276254,chr16:1274254-1276254,5,2001,12.084273736976801
chr16,1289677,1291677,chr16:1289677-1291677,1,2001,12.037841058197236
chr16,1305272,1307272,chr16:1305272-1307272,1,2001,12.070629595829791
chr16,1385197,1387197,chr16:1385197-1387197,1,2001,12.131988456295126
chr16,1469801,1471801,chr16:1469801-1471801,1,2001,11.92399805044797
chr16,1493490,1495490,chr16:1493490-1495490,1,2001,11.975792698715624
chr16,1661109,1663109,chr16:1661109-1663109,1,2001,11.760370656353217
chr16,1663640,1665640,chr16:1663640-1665640,1,2001,11.914891976306787
chr16,1755220,1757220,chr16:1755220-1757220,1,2001,11.870237143780146
chr16,1830823,1832823,chr16:1830823-1832823,1,2001,11.921751535481516
chr16,1842734,1844734,chr16:1842734-1844734,2,2001,12.092933370023973
chr16,1876195,1878195,chr16:1876195-1878195,1,2001,11.790844229067824
chr16,1876224,1878224,chr16:1876224-1878224,1,2001,11.795255224884594
chr16,1921102,1923102,chr16:1921102-1923102,1,2001,11.80200629890804
chr16,1921179,1923179,chr16:1921179-1923179,1,2001,11.791698269522342
chr16,1967324,1969324,chr16:1967324-1969324,1,2001,11.902063940907313
chr16,2003679,2005679,chr16:2003679-2005679,1,2001,12.113426964878432
chr16,2008516,2010516,chr16:2008516-2010516,4,2001,11.958630792147657
chr16,2030550,2032550,chr16:2030550-2032550,1,2001,12.12961253678159
chr16,2038945,2040945,chr16:2038945-2040945,1,2001,11.96305243247173
chr16,2068520,2070520,chr16:2068520-2070520,1,2001,11.93147773003238
chr16,2184899,2186899,chr16:2184899-2186899,1,2001,11.85227835089655
chr16,2245465,2247465,chr16:2245465-2247465,2,2001,11.850503830836532
chr16,2254177,2256177,chr16:2254177-2256177,1,2001,11.930473455854225
chr16,2260069,2262069,chr16:2260069-2262069,1,2001,12.100360375278976
chr16,2263822,2265822,chr16:2263822-2265822,1,2001,11.78113714980079
chr16,2300602,2302602,chr16:2300602-2302602,1,2001,11.929593293959144
chr16,2316338,2318338,chr16:2316338-2318338,1,2001,11.931869595212786
chr16,2317413,2319413,chr16:2317413-2319413,1,2001,11.815413662298319
chr16,2389747,2391747,chr16:2389747-2391747,1,2001,11.779193172821566
chr16,2478391,2480391,chr16:2478391-2480391,2,2001,11.851866038988776
chr16,2478394,2480394,chr16:2478394-2480394,2,2001,11.851861196732893
chr16,2509114,2511114,chr16:2509114-2511114,1,2001,11.982230138818649
chr16,2520499,2522499,chr16:2520499-2522499,1,2001,11.934576400063516
chr16,2569362,2571362,chr16:2569362-2571362,1,2001,11.70282107590346
chr16,2586964,2588964,chr16:2586964-2588964,1,2001,11.888001096887129
chr16,2731494,2733494,chr16:2731494-2733494,1,2001,11.955571999727193
chr16,2769552,2771552,chr16:2769552-2771552,1,2001,11.929864142373063
chr16,2826297,2828297,chr16:2826297-2828297,2,2001,11.856112949015968
chr16,2835708,2837708,chr16:2835708-2837708,1,2001,11.616720451539498
chr16,2838525,2840525,chr16:2838525-2840525,1,2001,12.063518306065347
chr16,2866163,2868163,chr16:2866163-2868163,2,2001,11.924709946134138
chr16,2907171,2909171,chr16:2907171-2909171,2,2001,11.84106003419051
chr16,2960979,2962979,chr16:2960979-2962979,1,2001,11.871304686318576
chr16,3029540,3031540,chr16:3029540-3031540,1,2001,11.867843527213461
chr16,3069312,3071312,chr16:3069312-3071312,1,2001,11.859840671228614
chr16,3073019,3075019,chr16:3073019-3075019,1,2001,11.972521581009307
chr16,3073287,3075287,chr16:3073287-3075287,1,2001,11.920523704625532
chr16,3084542,3086542,chr16:3084542-3086542,1,2001,12.04780050198919
chr16,3095681,3097681,chr16:3095681-3097681,1,2001,11.956146789158211
chr16,3114312,3116312,chr16:3114312-3116312,1,2001,12.092902140659884
chr16,3148318,3150318,chr16:3148318-3150318,2,2001,12.108715976863792
chr16,3284457,3286457,chr16:3284457-3286457,1,2001,11.62804952291906
chr16,3305627,3307627,chr16:3305627-3307627,2,2001,12.167595969942255
chr16,3332486,3334486,chr16:3332486-3334486,1,2001,11.907826075410586
chr16,3421283,3423283,chr16:3421283-3423283,2,2001,12.101910263856968
chr16,3492537,3494537,chr16:3492537-3494537,4,2001,11.986253369450145
chr16,3549930,3551930,chr16:3549930-3551930,1,2001,11.864625533970509
chr16,3558893,3560893,chr16:3558893-3560893,1,2001,12.029535512975999
chr16,3766598,3768598,chr16:3766598-3768598,3,2001,11.858516336842229
chr16,3929121,3931121,chr16:3929121-3931121,2,2001,11.625697711705355
chr16,4291081,4293081,chr16:4291081-4293081,1,2001,12.140543129528984
chr16,4363761,4365761,chr16:4363761-4365761,1,2001,11.83363835291281
chr16,4381224,4383224,chr16:4381224-4383224,1,2001,12.079174800261365
chr16,4420848,4422848,chr16:4420848-4422848,1,2001,12.019684131519414
chr16,4465962,4467962,chr16:4465962-4467962,1,2001,11.91362528055627
chr16,4474805,4476805,chr16:4474805-4476805,2,2001,11.90872842567095
chr16,4523651,4525651,chr16:4523651-4525651,1,2001,11.96147744152913
chr16,4587471,4589471,chr16:4587471-4589471,2,2001,11.911236012747215
chr16,4587816,4589816,chr16:4587816-4589816,2,2001,11.924734177252514
chr16,4663927,4665927,chr16:4663927-4665927,1,2001,11.676671355859193
chr16,4673824,4675824,chr16:4673824-4675824,1,2001,11.949315892822922
chr16,4742693,4744693,chr16:4742693-4744693,2,2001,11.860543239441894
chr16,4783163,4785163,chr16:4783163-4785163,2,2001,11.919072506021529
chr16,4783288,4785288,chr16:4783288-4785288,2,2001,11.93118836198651
chr16,4783378,4785378,chr16:4783378-4785378,2,2001,11.929855256101893
chr16,4986136,4988136,chr16:4986136-4988136,3,2001,11.944215031373028
chr16,5007317,5009317,chr16:5007317-5009317,1,2001,11.972350807154395
chr16,6068131,6070131,chr16:6068131-6070131,4,2001,11.94286494115448
chr16,7381750,7383750,chr16:7381750-7383750,3,2001,12.164473760496415
chr16,8621226,8623226,chr16:8621226-8623226,1,2001,12.183246889559978
chr16,8714496,8716496,chr16:8714496-8716496,1,2001,12.013941734538182
chr16,8767443,8769443,chr16:8767443-8769443,2,2001,12.089674572066802
chr16,8805825,8807825,chr16:8805825-8807825,1,2001,12.115466477370175
chr16,8890505,8892505,chr16:8890505-8892505,2,2001,12.048130984332845
chr16,8961258,8963258,chr16:8961258-8963258,1,2001,11.928795434985199
chr16,8961869,8963869,chr16:8961869-8963869,1,2001,11.922434825805265
chr16,9029586,9031586,chr16:9029586-9031586,2,2001,12.165580750549177
chr16,9184536,9186536,chr16:9184536-9186536,1,2001,11.812611335936152
chr16,10275611,10277611,chr16:10275611-10277611,1,2001,11.860500571236111
chr16,10673573,10675573,chr16:10673573-10675573,1,2001,11.925112667595734
chr16,10787802,10789802,chr16:10787802-10789802,1,2001,12.15788993445193
chr16,10836642,10838642,chr16:10836642-10838642,1,2001,12.049782158020191
chr16,10911651,10913651,chr16:10911651-10913651,1,2001,12.040571935261228
chr16,11035257,11037257,chr16:11035257-11037257,1,2001,11.913221711376778
chr16,11369337,11371337,chr16:11369337-11371337,1,2001,12.056895078582672
