chromosome,start,end,count,length
chr14,102605086,102607086,1,2001
chr14,102605188,102607188,1,2001
chr14,102770537,102772537,2,2001
chr14,102782713,102784713,3,2001
chr14,102785087,102787087,1,2001
chr14,102828248,102830248,0,2001
chr14,102828253,102830253,0,2001
chr14,102975143,102977143,0,2001
chr14,103057995,103059995,0,2001
chr14,103242815,103244815,0,2001
chr14,103387992,103389992,0,2001
chr14,103522742,103524742,0,2001
chr14,103549546,103551546,1,2001
chr14,103565480,103567480,1,2001
chr14,103591663,103593663,1,2001
chr14,103799338,103801338,0,2001
chr14,103850700,103852700,0,2001
chr14,103994508,103996508,0,2001
chr14,104028151,104030151,0,2001
chr14,104028293,104030293,0,2001
chr14,104094524,104096524,0,2001
chr14,104180823,104182823,0,2001
chr14,104181080,104183080,0,2001
chr14,104312927,104314927,0,2001
chr14,104386903,104388903,1,2001
chr14,104393816,104395816,1,2001
chr14,104407645,104409645,3,2001
chr14,104551022,104553022,1,2001
chr14,104604059,104606059,0,2001
chr14,105045020,105047020,0,2001
chr14,105070097,105072097,1,2001
chr14,105154942,105156942,0,2001
chr14,105195180,105197180,0,2001
chr14,105218469,105220469,0,2001
chr14,105258938,105260938,1,2001
chr14,105261080,105263080,2,2001
chr14,105266517,105268517,0,2001
chr14,105330649,105332649,0,2001
chr14,105390152,105392152,2,2001
chr14,105435820,105437820,1,2001
chr14,105443694,105445694,0,2001
chr14,105451615,105453615,0,2001
chr14,105486425,105488425,0,2001
chr14,105530887,105532887,1,2001
chr14,105634161,105636161,0,2001
chr14,105646660,105648660,1,2001
chr14,105713878,105715878,0,2001
chr14,105766329,105768329,0,2001
chr14,105779751,105781751,1,2001
chr14,105780914,105782914,1,2001
chr14,105863919,105865919,0,2001
chr14,105885185,105887185,0,2001
chr14,105938274,105940274,0,2001
chr14,105940111,105942111,0,2001
chr14,105952256,105954256,0,2001
chr14,105956585,105958585,0,2001
chr14,105991939,105993939,0,2001
chr14,105992441,105994441,0,2001
chr15,20746114,20748114,0,2001
chr15,21070643,21072643,0,2001
chr15,21070981,21072981,0,2001
chr15,22081803,22083803,0,2001
chr15,22082141,22084141,0,2001
chr15,22367477,22369477,3,2001
chr15,22381381,22383381,1,2001
chr15,22735245,22737245,0,2001
chr15,22735267,22737267,0,2001
chr15,22832394,22834394,2,2001
chr15,22891613,22893613,2,2001
chr15,22954754,22956754,1,2001
chr15,23033427,23035427,0,2001
chr15,23085436,23087436,2,2001
chr15,23085843,23087843,2,2001
chr15,23578357,23580357,0,2001
chr15,23598894,23600894,0,2001
chr15,23691390,23693390,6,2001
chr15,23809453,23811453,2,2001
chr15,23891993,23893993,1,2001
chr15,23931450,23933450,5,2001
chr15,24919540,24921540,1,2001
chr15,25100658,25102658,2,2001
chr15,25199039,25201039,2,2001
chr15,25683175,25685175,0,2001
chr15,26107349,26109349,1,2001
chr15,27017223,27019223,2,2001
chr15,27110865,27112865,2,2001
chr15,27215428,27217428,6,2001
chr15,28343458,28345458,2,2001
chr15,28566298,28568298,1,2001
chr15,28622809,28624809,0,2001
chr15,28777117,28779117,1,2001
chr15,28956567,28958567,0,2001
chr15,29212839,29214839,5,2001
chr15,29561020,29563020,1,2001
chr15,29861927,29863927,1,2001
chr15,30113706,30115706,1,2001
chr15,30260127,30262127,0,2001
chr15,30374157,30376157,1,2001
chr15,30426253,30428253,0,2001
chr15,30684864,30686864,0,2001
chr15,30705463,30707463,0,2001
chr15,30843280,30845280,0,2001
chr15,30895232,30897232,0,2001
chr15,30917350,30919350,2,2001
chr15,31195075,31197075,1,2001
chr15,31282807,31284807,0,2001
chr15,31392929,31394929,2,2001
chr15,31452476,31454476,2,2001
chr15,31618057,31620057,0,2001
chr15,32161875,32163875,1,2001
chr15,32321685,32323685,3,2001
chr15,32694493,32696493,0,2001
chr15,32746835,32748835,0,2001
chr15,32884656,32886656,0,2001
chr15,32906344,32908344,0,2001
chr15,32906676,32908676,0,2001
chr15,32932813,32934813,0,2001
chr15,33009204,33011204,1,2001
chr15,33359233,33361233,1,2001
chr15,33602162,33604162,0,2001
chr15,34259514,34261514,0,2001
chr15,34330303,34332303,1,2001
chr15,34393053,34395053,1,2001
chr15,34393273,34395273,1,2001
chr15,34501297,34503297,0,2001
chr15,34516197,34518197,2,2001
chr15,34610021,34612021,0,2001
chr15,34628961,34630961,3,2001
chr15,34634362,34636362,3,2001
chr15,34634515,34636515,3,2001
chr15,34658395,34660395,0,2001
chr15,34827222,34829222,0,2001
chr15,35045782,35047782,1,2001
chr15,35086927,35088927,0,2001
chr15,35260995,35262995,0,2001
chr15,35279497,35281497,1,2001
chr15,35376609,35378609,1,2001
chr15,35837404,35839404,2,2001
chr15,36870803,36872803,2,2001
chr15,36886069,36888069,0,2001
chr15,37391341,37393341,1,2001
chr15,37392500,37394500,0,2001
chr15,38225807,38227807,2,2001
chr15,38544051,38546051,1,2001
chr15,38745327,38747327,2,2001
chr15,38856007,38858007,0,2001
chr15,39872279,39874279,4,2001
chr15,40074039,40076039,0,2001
chr15,40212093,40214093,0,2001
chr15,40225324,40227324,0,2001
chr15,40330403,40332403,0,2001
chr15,40397639,40399639,0,2001
chr15,40400075,40402075,0,2001
chr15,40452209,40454209,1,2001
chr15,40508628,40510628,5,2001
chr15,40544110,40546110,1,2001
chr15,40544378,40546378,1,2001
chr15,40573787,40575787,0,2001
chr15,40599174,40601174,0,2001
chr15,40615256,40617256,0,2001
chr15,40632168,40634168,1,2001
chr15,40642233,40644233,0,2001
chr15,40649435,40651435,0,2001
chr15,40673921,40675921,0,2001
chr15,40696685,40698685,1,2001
chr15,40730919,40732919,0,2001
chr15,40732349,40734349,0,2001
chr15,40762159,40764159,0,2001
chr15,40856256,40858256,2,2001
chr15,40860491,40862491,0,2001
chr15,40885446,40887446,2,2001
chr15,40986377,40988377,0,2001
chr15,41046534,41048534,0,2001
chr15,41055284,41057284,1,2001
chr15,41061158,41063158,2,2001
chr15,41098273,41100273,0,2001
chr15,41098676,41100676,0,2001
chr15,41119907,41121907,1,2001
chr15,41135245,41137245,1,2001
chr15,41135642,41137642,1,2001
chr15,41165487,41167487,1,2001
chr15,41185627,41187627,0,2001
chr15,41220530,41222530,0,2001
chr15,41244346,41246346,0,2001
chr15,41407444,41409444,1,2001
chr15,41521955,41523955,1,2001
chr15,41522436,41524436,1,2001
chr15,41623819,41625819,1,2001
chr15,41623891,41625891,1,2001
chr15,41693658,41695658,2,2001
chr15,41708301,41710301,0,2001
chr15,41785055,41787055,0,2001
chr15,41805085,41807085,1,2001
chr15,41835475,41837475,2,2001
chr15,41851169,41853169,0,2001
chr15,41951609,41953609,2,2001
chr15,42065631,42067631,2,2001
chr15,42119282,42121282,2,2001
chr15,42130010,42132010,1,2001
chr15,42185275,42187275,1,2001
chr15,42263755,42265755,1,2001
chr15,42341901,42343901,1,2001
chr15,42385752,42387752,1,2001
chr15,42447839,42449839,1,2001
chr15,42499524,42501524,1,2001
chr15,42564782,42566782,1,2001
chr15,42564855,42566855,1,2001
chr15,42565365,42567365,1,2001
chr15,42650697,42652697,0,2001
chr15,42748765,42750765,0,2001
chr15,42786503,42788503,1,2001
chr15,42840002,42842002,0,2001
chr15,42840010,42842010,0,2001
chr15,42866856,42868856,1,2001
chr15,43028326,43030326,0,2001
chr15,43212007,43214007,0,2001
chr15,43397286,43399286,1,2001
chr15,43424312,43426312,1,2001
chr15,43424721,43426721,0,2001
chr15,43476465,43478465,1,2001
chr15,43512323,43514323,0,2001
chr15,43558055,43560055,3,2001
chr15,43593453,43595453,2,2001
chr15,43621553,43623553,0,2001
chr15,43621820,43623820,0,2001
chr15,43661258,43663258,0,2001
chr15,43662256,43664256,1,2001
chr15,43784369,43786369,2,2001
chr15,43808805,43810805,1,2001
chr15,43876090,43878090,0,2001
chr15,43881451,43883451,0,2001
chr15,43884054,43886054,0,2001
chr15,43909998,43911998,2,2001
chr15,43940082,43942082,0,2001
chr15,43983983,43985983,0,2001
chr15,44037589,44039589,0,2001
chr15,44068502,44070502,2,2001
chr15,44083039,44085039,2,2001
chr15,44091295,44093295,1,2001
chr15,44091618,44093618,2,2001
chr15,44115951,44117951,1,2001
chr15,44118111,44120111,0,2001
chr15,44485644,44487644,2,2001
chr15,44486492,44488492,3,2001
chr15,44579908,44581908,3,2001
chr15,44718578,44720578,1,2001
chr15,44828265,44830265,1,2001
chr15,44954876,44956876,0,2001
chr15,44968086,44970086,0,2001
chr15,45002684,45004684,2,2001
chr15,45027559,45029559,1,2001
chr15,45247899,45249899,1,2001
chr15,45314301,45316301,0,2001
chr15,45405359,45407359,2,2001
chr15,45405522,45407522,2,2001
chr15,45421059,45423059,0,2001
chr15,45421191,45423191,0,2001
chr15,45479165,45481165,1,2001
chr15,45492373,45494373,2,2001
chr15,45543427,45545427,1,2001
chr15,45669980,45671980,4,2001
chr15,45693515,45695515,0,2001
chr15,45693518,45695518,0,2001
chr15,45721726,45723726,1,2001
chr15,45814002,45816002,2,2001
chr15,45878320,45880320,1,2001
chr15,45878757,45880757,0,2001
chr15,45922345,45924345,4,2001
chr15,47475402,47477402,3,2001
chr15,48009685,48011685,0,2001
chr15,48412168,48414168,10,2001
chr15,48469558,48471558,4,2001
chr15,48482866,48484866,3,2001
chr15,48497497,48499497,2,2001
chr15,48622620,48624620,0,2001
chr15,48936985,48938985,2,2001
chr15,49102343,49104343,5,2001
chr15,49169289,49171289,2,2001
chr15,49254641,49256641,0,2001
chr15,49337760,49339760,1,2001
chr15,49446854,49448854,0,2001
chr15,49446955,49448955,0,2001
chr15,49714374,49716374,1,2001
chr15,49912118,49914118,2,2001
chr15,49912128,49914128,2,2001
chr15,49912225,49914225,2,2001
chr15,50410419,50412419,1,2001
chr15,50473392,50475392,2,2001
chr15,50557162,50559162,0,2001
chr15,50646626,50648626,0,2001
chr15,50715573,50717573,0,2001
chr15,50837902,50839902,1,2001
chr15,50978012,50980012,3,2001
chr15,51056910,51058910,1,2001
chr15,51199868,51201868,1,2001
chr15,51385902,51387902,0,2001
chr15,51396473,51398473,1,2001
chr15,51629795,51631795,4,2001
chr15,51632700,51634700,0,2001
chr15,51668442,51670442,1,2001
chr15,51913967,51915967,3,2001
chr15,51972549,51974549,2,2001
chr15,52029320,52031320,0,2001
chr15,52042650,52044650,1,2001
chr15,52042757,52044757,1,2001
chr15,52120824,52122824,1,2001
chr15,52262998,52264998,0,2001
chr15,52310410,52312410,1,2001
chr15,52403972,52405972,1,2001
chr15,52471162,52473162,1,2001
chr15,52586995,52588995,1,2001
chr15,52820247,52822247,0,2001
chr15,52860329,52862329,0,2001
chr15,52860643,52862643,0,2001
chr15,52943247,52945247,3,2001
chr15,52969831,52971831,0,2001
chr15,53081209,53083209,0,2001
chr15,53832300,53834300,1,2001
chr15,54050859,54052859,3,2001
chr15,54303844,54305844,2,2001
chr15,55488231,55490231,1,2001
chr15,55561592,55563592,3,2001
chr15,55610132,55612132,1,2001
chr15,55610392,55612392,1,2001
chr15,55699574,55701574,2,2001
chr15,55699708,55701708,2,2001
chr15,55699722,55701722,2,2001
chr15,55799432,55801432,2,2001
chr15,55879176,55881176,0,2001
chr15,55880050,55882050,3,2001
chr15,56034317,56036317,0,2001
chr15,56208329,56210329,1,2001
chr15,56534483,56536483,4,2001
chr15,56656621,56658621,1,2001
chr15,56756335,56758335,3,2001
chr15,57025284,57027284,0,2001
chr15,57209832,57211832,0,2001
chr15,57510627,57512627,2,2001
chr15,57667702,57669702,0,2001
chr15,57883101,57885101,2,2001
chr15,57997718,57999718,0,2001
chr15,58357121,58359121,1,2001
chr15,58429394,58431394,1,2001
chr15,58723174,58725174,0,2001
chr15,59041177,59043177,1,2001
chr15,59062390,59064390,2,2001
chr15,59224875,59226875,0,2001
chr15,59278864,59280864,2,2001
chr15,59396283,59398283,2,2001
chr15,59498014,59500014,2,2001
chr15,59664071,59666071,1,2001
chr15,59729371,59731371,1,2001
chr15,59902981,59904981,1,2001
chr15,59948453,59950453,0,2001
chr15,59948737,59950737,0,2001
chr15,59980733,59982733,1,2001
chr15,60295420,60297420,0,2001
chr15,60689185,60691185,1,2001
chr15,60770359,60772359,0,2001
chr15,60918729,60920729,0,2001
chr15,61520502,61522502,2,2001
chr15,62351664,62353664,1,2001
chr15,62358175,62360175,3,2001
chr15,62456482,62458482,1,2001
chr15,62938509,62940509,3,2001
chr15,63333837,63335837,0,2001
chr15,63412998,63414998,0,2001
chr15,63448741,63450741,4,2001
chr15,63480727,63482727,1,2001
chr15,63568748,63570748,1,2001
chr15,63673309,63675309,2,2001
chr15,63795709,63797709,0,2001
chr15,63888551,63890551,0,2001
chr15,64125147,64127147,1,2001
chr15,64337521,64339521,2,2001
chr15,64385207,64387207,1,2001
chr15,64387082,64389082,4,2001
chr15,64442915,64444915,0,2001
chr15,64454354,64456354,3,2001
chr15,64647458,64649458,0,2001
chr15,64672709,64674709,0,2001
chr15,64679002,64681002,2,2001
chr15,64679008,64681008,2,2001
chr15,64790618,64792618,1,2001
chr15,64994480,64996480,3,2001
chr15,65066786,65068786,0,2001
chr15,65116867,65118867,0,2001
chr15,65133081,65135081,0,2001
chr15,65203100,65205100,0,2001
chr15,65280844,65282844,1,2001
chr15,65281284,65283284,1,2001
chr15,65320977,65322977,0,2001
chr15,65336707,65338707,2,2001
chr15,65359450,65361450,0,2001
chr15,65368153,65370153,0,2001
chr15,65397697,65399697,0,2001
chr15,65425174,65427174,0,2001
chr15,65476758,65478758,4,2001
chr15,65502840,65504840,0,2001
chr15,65578181,65580181,0,2001
chr15,65669378,65671378,1,2001
chr15,65714410,65716410,0,2001
chr15,65809051,65811051,2,2001
chr15,65821826,65823826,1,2001
chr15,65902627,65904627,0,2001
chr15,65913269,65915269,1,2001
chr15,65934242,65936242,1,2001
chr15,66083631,66085631,2,2001
chr15,66160796,66162796,2,2001
chr15,66545075,66547075,1,2001
chr15,66584594,66586594,0,2001
chr15,66584912,66586912,0,2001
chr15,66648054,66650054,2,2001
chr15,66678210,66680210,2,2001
chr15,66789153,66791153,2,2001
chr15,66796193,66798193,2,2001
chr15,66796420,66798420,2,2001
chr15,66856835,66858835,0,2001
chr15,66857317,66859317,0,2001
chr15,66993673,66995673,0,2001
chr15,67357194,67359194,0,2001
chr15,67417053,67419053,2,2001
chr15,67546074,67548074,2,2001
chr15,67546137,67548137,2,2001
chr15,67546536,67548536,1,2001
chr15,67812521,67814521,0,2001
chr15,67840341,67842341,1,2001
chr15,68345913,68347913,1,2001
chr15,68497448,68499448,0,2001
chr15,68521080,68523080,0,2001
chr15,68569140,68571140,0,2001
chr15,68723492,68725492,2,2001
chr15,68870307,68872307,0,2001
chr15,68907878,68909878,3,2001
chr15,69112261,69114261,1,2001
chr15,69221838,69223838,0,2001
chr15,69306033,69308033,4,2001
chr15,69451935,69453935,0,2001
chr15,69590293,69592293,1,2001
chr15,69605741,69607741,0,2001
chr15,69705584,69707584,2,2001
chr15,69744158,69746158,0,2001
chr15,70389256,70391256,1,2001
chr15,70993647,70995647,0,2001
chr15,71144797,71146797,1,2001
chr15,71145604,71147604,1,2001
chr15,71183772,71185772,1,2001
chr15,71183781,71185781,1,2001
chr15,71406839,71408839,0,2001
chr15,71432787,71434787,3,2001
chr15,71838540,71840540,0,2001
chr15,72101887,72103887,0,2001
chr15,72405598,72407598,1,2001
chr15,72409440,72411440,0,2001
chr15,72409630,72411630,0,2001
chr15,72489136,72491136,1,2001
chr15,72522965,72524965,0,2001
chr15,72563916,72565916,2,2001
chr15,72611287,72613287,1,2001
chr15,72611525,72613525,1,2001
chr15,72667814,72669814,1,2001
chr15,72689653,72691653,0,2001
chr15,72765666,72767666,1,2001
chr15,72946037,72948037,0,2001
chr15,72977490,72979490,1,2001
chr15,72977519,72979519,0,2001
chr15,73075126,73077126,0,2001
chr15,73343824,73345824,0,2001
chr15,73660605,73662605,0,2001
chr15,73734498,73736498,5,2001
chr15,73924753,73926753,0,2001
chr15,73975621,73977621,1,2001
chr15,74042816,74044816,0,2001
chr15,74164926,74166926,1,2001
chr15,74217798,74219798,1,2001
chr15,74283689,74285689,3,2001
chr15,74286013,74288013,1,2001
chr15,74373891,74375891,0,2001
chr15,74420714,74422714,0,2001
chr15,74421742,74423742,0,2001
chr15,74465086,74467086,2,2001
chr15,74500371,74502371,0,2001
chr15,74609881,74611881,0,2001
chr15,74659081,74661081,0,2001
chr15,74725300,74727300,2,2001
chr15,74752529,74754529,0,2001
chr15,74832517,74834517,1,2001
chr15,74906334,74908334,2,2001
chr15,74987394,74989394,1,2001
chr15,75016951,75018951,0,2001
chr15,75040183,75042183,3,2001
chr15,75073424,75075424,0,2001
chr15,75104193,75106193,0,2001
chr15,75117950,75119950,2,2001
chr15,75134552,75136552,0,2001
chr15,75164720,75166720,1,2001
chr15,75181351,75183351,0,2001
chr15,75198235,75200235,1,2001
chr15,75229495,75231495,0,2001
chr15,75248775,75250775,1,2001
chr15,75286875,75288875,1,2001
chr15,75314895,75316895,2,2001
chr15,75493220,75495220,2,2001
chr15,75549898,75551898,0,2001
chr15,75574181,75576181,0,2001
chr15,75627336,75629336,0,2001
chr15,75638330,75640330,0,2001
chr15,75638959,75640959,0,2001
chr15,75659968,75661968,1,2001
chr15,75742926,75744926,0,2001
chr15,75747124,75749124,0,2001
chr15,75870632,75872632,0,2001
chr15,75917446,75919446,1,2001
chr15,75931664,75933664,1,2001
chr15,75940347,75942347,2,2001
chr15,76004189,76006189,0,2001
chr15,76015318,76017318,1,2001
chr15,76134626,76136626,1,2001
chr15,76135384,76137384,0,2001
chr15,76195199,76197199,0,2001
chr15,76303785,76305785,4,2001
chr15,76351298,76353298,2,2001
chr15,76602810,76604810,1,2001
chr15,76628064,76630064,1,2001
chr15,77153285,77155285,0,2001
chr15,77196798,77198798,2,2001
chr15,77222961,77224961,0,2001
chr15,77286425,77288425,3,2001
chr15,77362570,77364570,3,2001
chr15,77711446,77713446,0,2001
chr15,77711992,77713992,0,2001
chr15,77923869,77925869,1,2001
chr15,78112242,78114242,1,2001
chr15,78368994,78370994,2,2001
chr15,78383926,78385926,1,2001
chr15,78422877,78424877,0,2001
chr15,78440718,78442718,1,2001
chr15,78526049,78528049,2,2001
chr15,78555486,78557486,0,2001
chr15,78555988,78557988,0,2001
chr15,78591068,78593068,4,2001
chr15,78631665,78633665,0,2001
chr15,78729517,78731517,0,2001
chr15,78798905,78800905,4,2001
chr15,78831746,78833746,0,2001
chr15,78856861,78858861,2,2001
chr15,78912637,78914637,0,2001
chr15,78932587,78934587,0,2001
chr15,79102805,79104805,0,2001
chr15,79164122,79166122,0,2001
chr15,79236440,79238440,0,2001
chr15,79382215,79384215,2,2001
chr15,79574145,79576145,1,2001
chr15,79602403,79604403,0,2001
chr15,79723857,79725857,1,2001
chr15,80188391,80190391,0,2001
chr15,80188627,80190627,1,2001
chr15,80214448,80216448,1,2001
chr15,80262643,80264643,2,2001
chr15,80350909,80352909,0,2001
chr15,80444232,80446232,0,2001
chr15,80543603,80545603,1,2001
chr15,80695691,80697691,1,2001
chr15,80986651,80988651,0,2001
chr15,81070683,81072683,1,2001
chr15,81281219,81283219,1,2001
chr15,81292294,81294294,0,2001
chr15,81425587,81427587,1,2001
chr15,81488218,81490218,2,2001
chr15,81615524,81617524,0,2001
chr15,81665497,81667497,3,2001
chr15,82337484,82339484,0,2001
chr15,82554104,82556104,1,2001
chr15,82554151,82556151,1,2001
chr15,82721184,82723184,0,2001
chr15,82721987,82723987,0,2001
chr15,82803768,82805768,0,2001
chr15,82823972,82825972,0,2001
chr15,83017198,83019198,0,2001
chr15,83097709,83099709,0,2001
chr15,83208315,83210315,0,2001
chr15,83239573,83241573,0,2001
chr15,83315767,83317767,1,2001
chr15,83377660,83379660,2,2001
chr15,83473822,83475822,1,2001
chr15,83477379,83479379,1,2001
chr15,83620476,83622476,0,2001
chr15,83653954,83655954,1,2001
chr15,83679393,83681393,0,2001
chr15,83735106,83737106,0,2001
chr15,83775237,83777237,0,2001
chr15,83875770,83877770,0,2001
chr15,83951209,83953209,2,2001
chr15,83952468,83954468,1,2001
chr15,84114979,84116979,1,2001
chr15,84321837,84323837,2,2001
chr15,84840241,84842241,0,2001
chr15,84903524,84905524,0,2001
chr15,85143248,85145248,1,2001
chr15,85196574,85198574,0,2001
chr15,85200802,85202802,0,2001
chr15,85258691,85260691,2,2001
chr15,85290817,85292817,0,2001
chr15,85358910,85360910,1,2001
chr15,85426891,85428891,3,2001
chr15,85522743,85524743,0,2001
chr15,85524204,85526204,0,2001
chr15,85782640,85784640,1,2001
chr15,85922846,85924846,0,2001
chr15,86162180,86164180,2,2001
chr15,86337189,86339189,2,2001
chr15,86622038,86624038,1,2001
chr15,88798962,88800962,0,2001
chr15,89009633,89011633,0,2001
chr15,89009683,89011683,0,2001
chr15,89088934,89090934,0,2001
chr15,89163526,89165526,2,2001
chr15,89177867,89179867,2,2001
chr15,89180973,89182973,0,2001
chr15,89345673,89347673,0,2001
